partnerId,partnerName,centerId,address,pincode,locality,Remarks 
3960,Anandam Hospital,14382,"""AB Road, Kamal Nagar,  Sendhwa-451666, Dist: Barwani""",451666,A B road,
3962,ANANT NURSING HOME PVT LTD,18622,"Madan Mahal Railway Station Road, Madan Mahal Railway Station Rd, Wright Town, Jabalpur, Madhya Pradesh 482002, India",482002,Jabalpur,
3967,Anik Diagnostic,4200,"post office, 5(A)/8 ,BASULITALA LANE,Near BASULITAL MONDIR, beside Mokdumpur, Malda,0",732103,Mukdumpur S.O,
3967,Anik Diagnostic,10208,"post office, 5(A)/8 ,BASULITALA LANE,Near BASULITAL MONDIR, beside Mokdumpur, Malda, West Bengal 732103",732101,Mokdumpur,
3967,Anik Diagnostic,14253,"post office, 5(A)/8 ,BASULITALA LANE,Near BASULITAL MONDIR, beside Mokdumpur, Malda, West Bengal 732103",732101,Mokdumpur,
3983,Anubikkhan Diagnostic,4202,Madhu Sarani road Doctor Colony Rambagan Po Raniganj Searsole Dist Burdwan,713347,Raniganj H.O,
3983,Anubikkhan Diagnostic,13550,"rambagan doctors colony Raniganj, West Bengal. Pin-713358 ",713358,rambagan,
3993,Apex Diagnostic,17644,"NH -07 , Barnala bathinda road Rampura phul,near kalgidhar  Gurudwara",151105,Bathinda District,
4010,APEX PATH LABS,13790,"4/18 VISHAL KHAND NEAR SHANKAR,CHURAHA GOMTI NAGAR LUCKNOW",226010,GOMTI NAGAR,
4013,Apex Suratgarh Multispeciality Hospital Pvt Ltd,9370,"PLOT NO. E-16 , RIICO AREA ",335804,RIICO AREA,
4015,Apna Hospital,8244,"Ghagus NH-21, Bilaspur H.P. 174001",174024,BILASPUR,
4024,Apollo speciality clinic & diagnostic center,4139,"11-a, Bargarh Rd, Kalpana Square, BJB Nagar, Bhubaneswar, Odisha 751014Near Kalpana Talkies",751014,B J B Nagar S.O,
4050,Arora Hospital Krishna Nagar Bharatpur,10368,"42, Krishna Nagar, Bharatpur, Rajasthan 321001",321001,Srinagar,
4059,ARUSHI PATHOLOGY(ADHOC),4418,"Gayatri Mandir, MPMJ+8W5, Tirodi - Katangi Rd, MOIL Twp, Tirodi, Madhya Pradesh 481449, India",481449,MOIL Township,
4061,Ashirwad Diagnostic Centre,18380,"Ashirwad Diagnostic Centre, 0 2, B3/ 03/ 0:2, Vashi Kopar Khairane Rd, opposite Shabri Hotel, Juhu Nagar, Sector 15, Vashi, Navi Mumbai, Maharashtra 400703, India",400703,Navi Mumbai,
4080,Astha Diagnostic And Analytical Centre,4205,"Rabindra Nagar, Backside of Primary School, Midnapur",721101,Midnapore H.O,
4089,Atharva Diagnostic Centre,16945,"1st Floor, Saiprasad Bldg Sion (E)Landmark: Opp. Croma Showroom, Near Cinimax Mumbai 400022",400022,Sion East,
4124,Baa Nidan Pathology Laboratory,4093,"LO.NO-12,GUDRI BAZAR,SUPAUL BIHAR",852131,Supaul S.O,
4124,Baa Nidan Pathology Laboratory,16007,"LO.NO-12,GUDRI BAZAR,SUPAUL BIHAR",852131,Supaul S.O,
4128,BABBAR DIAGNOSTICS,21961,"Babbar Diagnostics, Muktsar Rd, Guru Har Sahai, Punjab 152022, India",152022,Guru Har Sahai,
4147,Bankers  Hospital,4555,"NR. TAGORE NAGAR, OPP. SURYAKIRAN COMPLEX, OLD PADRA ROAD (O.P. ROAD) VADODRA 390015",390015,SURYA KIRAN COMPLEX,
4147,Bankers  Hospital,4557,"SHREE KUNJ LANDMARK, OPP. MAHALAXMI TULSIDHAM-GIDC ROAD, MANJALPUR VADODRA 390011",390011,SHREE KUNJ LANDMARK,
4147,Bankers  Hospital,4558,"OPP. LAKEVIEW GARDEN, B/H. SHARDAYATAN SCHOOL, FLORAL PARK ROAD, AT. UMRA, NR PIPLODD SURAT 395007",395007,City Light,
4147,Bankers  Hospital,9207,"Bankers Heart & Multispeciality Hospital, Warasia Ring Rd Arvind Park Society, Bapunagar, Arvind Park Society, Warasiya, Vadodara, Gujarat 390006, India",390006,Vadodara,
4150,Bansal Pathology Centre,10670,"""Swarg ashram road hapur 245101 """,245101,"""Hapur """,
4150,Bansal Pathology Centre,18552,"Swarg Ashram Road, Swarg Ashram Rd, Devlok, Shivlok Colony, Hapur, Uttar Pradesh 245101, India",245101,Hapur,
4167,Bhabani Diagnostic Centre,4142,"Goilundi,Kanapalli Road,",760004,Berhampur,
4167,Bhabani Diagnostic Centre,10676,"Bhabani Diagnostic Centre, 8R65+52M, Goilundi-Kamapalli Road, Goilundi Rd, Goilundi, Brahmapur, Odisha 760004",760004,Ashok Nagar,
4167,Bhabani Diagnostic Centre,16008,"Goilundi,Kanapalli Road,",760004,Berhampur,
4190,Bharath Primex Scans And Labs,4166,"Q4FF+QR3, Medical College Rd, Fourth St, Rajjappa Nagar, Thanjavur, Tamil Nadu 613007",613007,Medical College Road,
4241,Bs Heart Care And Multispeciality Hospital,24532,"B S Heart Care and Multi Speciality Hospital, XVF8+V76, Pipli Rd, opposite new bus stand, DD colony, Kurukshetra, Haryana 136118, India",136118,Kurukshetra,
4256,Care Diagnostic Centre (PURNEA),4095,"Near Purnea X-ray, Line Bazar, Purnea.",854301,Shivaji Colony,
4279,Central Diagnostic Centre,18537,"Paramount Restaurant Jariwala Building - Null Bazar, Jariwala Building, 75, Sardar Vallabhbhai Patel Rd, Ajmer, Null Bazar, Bhuleshwar, Mumbai, Maharashtra 400003, India",400003,Mumbai,
4300,Chandras Diagnostic Centre,4097,"Supriya Cinema Road, Bettiah",845438,Bettiah H.O,
4301,Charak Path Lab & Diagnostic Centre Pvt Ltd,6681,"Radha Enclave, Civil Lines Ii, Bijnor, Uttar Pradesh- 246701",246701,Civil Lines,
4315,Chintamani Hospital (AD HOC),21706,"Chintamani Hospital, X-50, MIDC, Udyamnagar, Gharkul Co-op. Housing Society, Ratnagiri, Maharashtra 415639, India",415639,Ratnagiri,
4340,CITY DIAGNOSTIC CENTRE - ROHTAK,4388,"CHOTU RAM CHOWK OPP. PETROL PUMP, ROHTAK",124001,Gopal Colony,
4340,CITY DIAGNOSTIC CENTRE - ROHTAK,16009,"CHOTU RAM CHOWK OPP. PETROL PUMP, ROHTAK",124001,Gopal Colony,
4360,Clinical Patho Lab,11443,"Pokhariya, near dr. mridula sharma clinic, begusarai, Bihar 851101",851101,Pokhariya,
4376,Csk Diagnostics Services,11453,"No , 222, Dharani building , Mettuoalayam Main Road , GN Mills ,  Coimbatore - 641029",641029,GN Mills,
4393,Dalvi Nursing Home,5959,"Commercial Space 101, 102, 103 & 104, V.N.Purav Marg",400022,Sion East,
4393,Dalvi Nursing Home,16481,"Commercial Space 101, 102, 103 & 104, V.N.Purav Marg",400022,Chuna Bhatti,
4400,Dattkrupa Polyclinic and Dattkrupa Pathology Laboratory,4126,"Plot No :02,Ekta Housing Society,Mayur Park Road,Opp Krishna Mangal Karyalay,Harsul Area,Aurangabad",431008,Harsool S.O,
4413,Deep Pathology Lab,5517,"Kundlashwar ward, 359, Bhawani Mata Rd, near pridarshani gas agency, behind district hospital, Padam Nagar, Khandwa, Madhya Pradesh 450001",450001,Padam Nagar,
4413,Deep Pathology Lab,16010,"Kundlashwar ward, 359, Bhawani Mata Rd, near pridarshani gas agency, behind district hospital, Padam Nagar, Khandwa, Madhya Pradesh 450001",450001,Padam Nagar,
4426,Deshpande Pathology Laboratory,17988,"Dr lane, Samata colony, Majalgaon, Beed, Maharashtra - 431131",431131,Beed,
4428,Dev Nandini Pathology Laboratory-Hapur,9509," Near Ghar Chungi, Railway Crossing Garh Road Hapuruttar pradesh 245101	Hapur",245101,Crossing Garh Road Hapur,
4439,Dhanwantri Hospital,24559,"Hotel City Pride, XQXG+99J, Tilak Wadi Rd, behind Rajiv Gandhi Bhavan Road, near Mayor Bunglow, Tilak Wadi, Jejurkar Wadi, Sharanpur, Nashik, Maharashtra 422002, India",422002,Nashik,
4499,Dr Agnihotri Path Lab - Nagda,6709,"Jawahar Marg, Junction, Nagda, Madhya Pradesh 456335",456335,Ojha Colony,
4500,Dr Agnihotris Path Lab,6708,"Magnet Tower, UG-4,5,6, 6/1, Race Course Rd, in front of Zari Showroom, Indore, Madhya Pradesh 452001n-452001 (India)",452001,Palasia,
4548,DR MB JAINS IMAGING AND PATHOLOGY,5354,2/87-A/1NEAR HANUMAN MANDIR KHANDHARI AGRA 282002,282002,Khandari,
4554,Dr Patil Laboratory,6097,"763,Kasaba peth,Kacheri Road,opp. Bedrai well, Barshi",413401,Barshi,
4578,Dr Subhash Chandra Sharma Pathology,5492,dr subhash sharma pathology lab  hari nagar infront of madhav dairy jalesar road firozabad 283203,283203,Gandhi Nagar,
4607,DR Chouthai Pathology Laboratory,7428,"10/2, Ved Square, Dr. Sortur Hospital Road, Behind Hotel Mirchi",416410,Sangi,
4607,DR Chouthai Pathology Laboratory,13464,"10/2 Ved Square, Dr Sortur Hospital Road Vantmure Corner Miraj, Sangli District, Maharashtra, Pin-416410 (India)",416410,"10/2 Ved Square Dr Sortur Hospital Road , Miraj",
4607,DR Chouthai Pathology Laboratory,16014,"10/2, Ved Square, Dr. Sortur Hospital Road, Behind Hotel Mirchi",416410,Sangi,
4610,Dr Garg Diagnostic & Imaging Centre,11037,"Nera Sita Ramji Ki Bawadi Gambhir Hospital, Lower Ground Floor Bhilwara Rajasthan 311001",311001,Gambhir Hospital,
4610,Dr Garg Diagnostic & Imaging Centre,14295,"Sewa Sadan Rd, near Doctor House, Bhopal Ganj, Bhilwara, Rajasthan 311001",311001,Bhopal Ganj,
4610,Dr Garg Diagnostic & Imaging Centre,15120,"Sewa Sadan Rd, near Doctor House, Bhopal Ganj, Bhilwara, Rajasthan 311001",311001,Bhopal Ganj,
4642,Edge Imaging And Diagnostic - Delhi,8181,"B-576-577, Raghubir Nagar, Tagore Garden Extension, New Delhi, Delhi-110027",110027,Tagore Garden Extension,
4642,Edge Imaging And Diagnostic - Delhi,11276,"EDGE IMAGING AND DIAGNOSTICS, B-576-577, Raghubir Nagar, Tagore Garden Extension, New Delhi, Delhi, 110027",110027,Shivaji Enclave,
4642,Edge Imaging And Diagnostic - Delhi,11277,"EDGE IMAGING AND DIAGNOSTICS, B-576-577, Raghubir Nagar, Tagore Garden Extension, New Delhi, Delhi, 110027",110027,Shivaji Enclave,
4699,Gajraj Hospital,8179,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",131301,Sector 7,
4718,Gautam Medicare,9327,"SH 5, Narayanpur, Bhanupratappur, North Bastar Kanker District, Chhattisgarh. 8 m from Gautam Hospital, Pin-494661 (India)",494661,Bhanupratappur,
4718,Gautam Medicare,10417,"Kanker Sarangpal Road, Sen Maharaj Chowk, Narhardev, Kanker, Chhattisgarh. 40 m from Private Mother Mary Hospital, Pin-494334 (India)",494334,Narhardev,
4752,Good Health Diagnostics,17075,Utkhana road opp side ashok sq bus stop,440009,Sakkardara,
4755,Goodwill Hospital & Maternity Home,8267,"Hoshiarpur Road, near Flyover, Rama Mandi",144005,Jalandhar Cantt Township,
4757,Goswami Pathology Lab And X-Ray (AD HOC),19983,"Pratap Chowk, Pratap Chowk, Old Civil Line, Baran, Rajasthan 325205",325205,Baran,
4758,Govindam Laboratory,6123,"Khoja Gate Rd, Bundi Ho, Bundi - 323001",323001,Teerath,
4758,Govindam Laboratory,7954,"KUWE WALI GALI, Khoja Gate Rd, Bundi, Rajasthan 323001",323001,Gayatri Nagar,
4758,Govindam Laboratory,7955,"KUWE WALI GALI, Khoja Gate Rd, Bundi, Rajasthan 323001",323001,Gayatri Nagar,
4766,CITY HOSPITAL,21762,"City hospital, near Civil Hospital, Barnala, Punjab 148101, India",148101,Barnala,
4789,Guru Kirpa Hospital- Dorara,17742,"Jaipur Road, Jaipura, Payal, Ludhiana District, Punjab. 1 m from Narula Kirana Store, Pin-141421 (India)",141421,Ludhiana,
4793,Gurukripa Nursing Home,3961,"GURUKRIPA NURSING HOME ,JIJAMATA CHOWK, SHIVAJI NAGAR, KUDAL, DIST : SINDHUDURG ",416520,SHIVAJI NAGAR,
4793,Gurukripa Nursing Home,17514,"""Jijamatha Chowk,Shivajinagar, Kudal,Sindhudurg-416520 , Pin-416520 (India)",416520,Shivajinagar,
4800,H.R Superspeciality,4417,COLLEGE CHOWK ANAND VIHAR COLONY WARD NO.7 MADHEPURA,852113,ANAND VIHAR,
4803,Ham Labs,6135,"GROUND FLOOR, SHIV COMPLEX, KESHAV PATH, PANKHA ROAD,CHURU,RAJASTHAN -331001",331001,Churu,
4810,HARSH CLINIC-Varanasi,11438,"Madhav Market,Lanka ,Varanasi Uttar Pradesh 221005",221005,Varanasi,
4853,HEALTH SUPPORT,7444,HEALTH SUPPORT DC AC Mathura apartment fist flower opposite khadkamal ganpati mandir Rastrabhushan chwok swarget pune 411042,411042,Ghorpade Peth,
4948,Hope Icu Hospital- Khanna Lab & Blood Bank,21468,"Chanchala Bai College, Chanchala Bai College, Wright Town, Jabalpur, Madhya Pradesh 482002, India",482002,Jabalpur,
4981,Indore Path Lab,13940,"78, SCHEME NO. 78, NEAR ARIHANT SCHOOL, NAI SADAK, VIJAY NAGAR, INDORE",452010,"78, SCHEME NO. 78, NEAR ARIHANT SCHOOL, NAI SADAK,",
4983,Indrani Hospital,6756,"Namdev marg, Near Pragm hospital, Bathinda, Punjab - 151001",151005,Bhagwan Budh Nagar,
4983,Indrani Hospital,9730,"Namdev marg, Near Pragm hospital, Bathinda, Punjab - 151001",151005,Bhagwan Budh Nagar,
4986,Indu Scans,8047,"Bombay Heros, 1011, Near D M AVAS, Kanpur Rd, Amrishpuri Colony, Raebareli, Uttar Pradesh 229001",229001,Amrishpuri Colony,
4986,Indu Scans,10007,"Indu Scans, B-3, Purania Rd, Sector E, Chandralok, Lucknow, Uttar Pradesh 226024",226024,Aliganj,
4986,Indu Scans,10009,"Indu Scans, 147-A, Tagore Town, Jawahar Lal Nehru Road, near Balson Chauraha, Tagore Town, Prayagraj, Uttar Pradesh 211002",211002,Tagore Town,
4986,Indu Scans,10010,"INDU SCANS, Front of Hanuman Mandir, Plot no. 283, RL Complex, Deokali, Ayodhya, Uttar Pradesh 224001",224001,Devakali,
4986,Indu Scans,10013,"INDU SCANS, Bombay Heros, 1011, Near D M AVAS, Kanpur Rd, Amrishpuri Colony, Raebareli, Uttar Pradesh 229001",229001,Indira Nagar,
4986,Indu Scans,10015,"Indu Scans, 467/12, Ramaipatti, Kachehari Road, Near PNB Main Branch, Uttar Pradesh 231001",231001,Vindyapuri Colony,
4986,Indu Scans,10016,"INDU SCANS, Fatima Hospital, Mahanagar, Lucknow, Uttar Pradesh 226006",226006,Old Mahanagar,
4986,Indu Scans,10018,"INDU SCANS, 2B/101/03, Lohiyapuram, Awas Vikas Colony, Farrukhabad, Uttar Pradesh 209625",209625,Awas Vikas Colony,
4986,Indu Scans,10019,"INDU SCANS, 439/012 A, M.H. Complex, Hardoi Rd, near Lal Masjid, Balaganj, Lucknow, Uttar Pradesh 226016",226003,Balaganj,
4986,Indu Scans,10020,"Indu Scans, 3/20/34A, Ayodhya - Faizabad Rd, Naharbagh, Niyawan, Faizabad, Uttar Pradesh 224001",224001,Rikabganj,
4986,Indu Scans,10197,"Shop No. 117/H -1, 62, Govind Nagar Rd, Model Town, Pandu Nagar, Kanpur, Uttar Pradesh 208012",208005,Lajpat Nagar,
4986,Indu Scans,16796,"INDU SCANS, Fatima Hospital, National Highway 29, Chak Mehdi, Mau, Uttar Pradesh 275101",275101,Sahadatpura,
4986,Indu Scans,16922,"Indu Scans, Shop No. 117/H -1, 62, Govind Nagar Rd, Model Town, Pandu Nagar, Kanpur, Uttar Pradesh 208012",208005,Lajpat Nagar,
4986,Indu Scans,16924,"INDU SCANS, 3317-A, Hayatpura Tahseel- Sadar Bankaghat, Uttar Pradesh 242001",242001,Hayatpura Mohalla,
4986,Indu Scans,16927,"INDU SCANS, Tanda Rd, near OLD RTO, Bahavddihpur, Patel Nagar, Akbarpur, Uttar Pradesh 224122",224122,Ravi Pur,
4992,INSTANT DIAGNOSTIC SERVICES,3490,"MANTRI BARI ROAD ,TRIPURAMANTRI BARI ROAD ,TRIPURA 799001",799001,Maharaj Ganj Bazar,
4992,INSTANT DIAGNOSTIC SERVICES,17971,"MANTRI BARI ROAD ,TRIPURAMANTRI BARI ROAD ,TRIPURA 799001 Pincode: 799001",799009,Usha Bazar,
5010,JADHAV NURSING HOME,10849,"ROHA KOLAD ROAD , DAMKHADI  NR UNION BANK ROHA RAIGAD PIN CODE- 402109",402109,Shri Krishna Chowk,
5016,Jain Ortho Centre,15361,"66, MIDDLE BZR SHIMLA",171001,Bemloi,
5036,Jeeva Diagnostics,13769,"Lals Appartments John mill bus stop Opp Andhra bank, near Hero showroom, Talap, Kannur, Kerala",670002,Talap,
5043,Jeevandeep Hospital And Research Centre,7645,"KC Circle road, Deulasahi, Bhanjpur, Baripada, Odisha 757001",757001,Bhanjpur,
5051,Jivan Lab- Yavatmal (AD HOC),19662,"JM3P+JHJ, JM3P+JHJ, Umarkhed, Maharashtra 445206, India",445206,Umarkhed,
5071,K B Diagnostics,4233,"93/3 dumdum Road, Ghughudanga Police Phari Beside lane SBI Dumdum Branch Kolkata",700074,Dumdum Road S.O,
5107,Karan Pathological Laboratory,4677,"5, Ground Floor, Adeshwar Plaza, 56, near Oswal Hospital, Digvijay Plot, Jamnagar, Gujarat 361005",361005,Digvijay Plot,
5128,Kaushal Nursing Home-Kapurthala,9250,"No.11, Block A, Rose Avenue, Kapurthala, Sultanpur Road, Punjab- 144601.",144601,Sultanpur Road,
5141,KHUSHI PATHOLOGY LABORATORY,18151,"JALPRABHAT RAHIVASI SANGH GALLI NO 4 , DAKSHATA SOCIETY , AMBEDKAR NAGAR , RAMABAI COLONY , Pin-400077 (India)",400077,Ghatkopar East,
5145,Kiran Pathology Clinic,4585,opp. raniwala market,283203,Firozabad,
5166,Krishna Clinical Laboratory,17630,"510, Swc Hub, Opposite Rajpath complex, Near Nayara petrol pump, Vasna-bhayli, Main Road Bhayli, Vadodara- 391410",391410,Bill,
5190,Lifeline Hospital,5931,"Lifeline Hospital Panvel, Sai Arcade, lifeline Hospital, Shivaji Rd, opposite S.T. Bus, Depot, Old Panvel, Panvel, Navi Mumbai, Maharashtra 410206, India",410206,Navi Mumbai,
5192,KVJ Laboratory,14294,"""SHOP NO.3&4 BLOCK H SEC. 8 NOIDA  """,202301,"""SHOP NO.3&4 BLOCK H SEC. 8 NOIDA  """,
5206,Lahoty Hospital,6766,"Harijan Basti, Harijan Basti, Rawatbhata, Rajasthan 323305, India",323305,Rawatbhata,
5222,Legit Medical diagnostics - NIZAMBAD,3547,"5-6-1, DWARAKA NAGAR, NIZAMABAD, 503002-TS INDIA",503002,Nizambad,
5222,Legit Medical diagnostics - NIZAMBAD,18331,"6-22-240, Gautam Nagar Road, Dubba, Nizamabad, Telangana. 5 m from VI Mini Store, Pin-503002 (India)",503002,Nizambad,
5226,LIFE CARE CLINICAL LAB,19959,"Lifecare clinical lab, Masarapu subbaiahnagar, Battinaiah hospital, opposite street, beside Chaitanya hospital, Srikalahasthi, Basavaiahpalem, Andhra Pradesh 517644, India",517644,Srikalahasthi,
5255,Life N Care,14323,"SHOP NO 59,VIP SHOPPING COMPLEX,NEAR DEVA JI PLAZA,VIP ROAD,ZIRAKPUR",140603,VIP ROAD,
5255,Life N Care,19860,"Sector 16 D, Sector 16 D, Sector 16, Chandigarh, India",160016,Chandigarh,
5263,Lifecare Diagnostics & Research Centre Pvt.Ltd,10978,":1st Floor, Sunshine, Opp, Shastri Nagar Rd, Lokhandwala Complex, Andheri West, Mumbai, 400053. Contact : 26332527-32",400053,Lokhandwala,
5263,Lifecare Diagnostics & Research Centre Pvt.Ltd,13392,"Lifecare Diagnostics, 1st Floor, Sunshine, Opp, Sastri Nagar Rd, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",400053,Andheri West,
5281,Litmus Diagnostic Center,3527,"1-4-3,Beside Sheety Complex, Rajendra Nagar, Mahabubnagar-509001",509001,Rajendra Nagar,
5291,Ludhiana Clinical Lab And X-Ray And Ecg Centre,14621,"Sekhon Hospital, NH 10, Malout, Punjab 152107, India",152107,Malout,
5303,Maa Diagnostic Centre,3581,"Near Civil Court, OLD GT Road, Kali Sthan, Sasaram",821115,Bihar,
5303,Maa Diagnostic Centre,15915,"Near Civil Court, OLD GT Road, Kali Sthan, Sasaram",821115,Geeta Ghat Colony,
5303,Maa Diagnostic Centre,17844,"near dehri, Rajputana Mohalla, Dehri, Bihar 821307",821312,Rohtas,
5308,Maanu Memorial Hospital - Manjeri,18284,"MAANU MEMORIAL HOSPITAL-MELAKKAM,MAJERRY,Calicut Nilambur Road",676123,MAJERRY,
5318,Madurai Quality Care Diagnostic Center,3488,"Plot No. 634, 5th Street, Near Remuki, K K Nagar, Madurai - 625 020.",625020,K K Nagar,
5329,Mahaveer Clinical Laboratory - Ambala,9826,"Near Polytechnic Chowk, Ambala-134003, Haryana",134003,Model Town,
5329,Mahaveer Clinical Laboratory - Ambala,16019,"Near Polytechnic Chowk, Ambala-134003, Haryana",134003,Model Town,
5333,Mahesh Nursing Home,9728,Mahesh Nursing Home Jaharpur Road Deoli Tonk Rajasthan 304804,304804,Deoli Tonk,
5351,MANGAL MULTI SPECIALITY HOSPITAL & RESEARCH CENTER  HOSPITAL,18675,"MANGAL MULTI- SPECIALITY HOSPITAL AND RESEARCH INSTITUTE FATEHNAGAR, Opposite Bohra Motors, Udaipur Road, road, opposite Bohra Motors, Arihant Nagar, Udaipur, Fatehnagar, Rajasthan 313205, India",313205,Fatehnagar,
5402,MEDCARE MEDICAL & DIAGNOSTIC CENTRE,5619,"E-3, MIG Colony, Opp Bajaj Showroom Indore - 452001 Our contact details remain unchanged as : 0091 87791 55877 / 0091 8435686455",452001,White Church Colony,
5402,MEDCARE MEDICAL & DIAGNOSTIC CENTRE,16021,"E-3, MIG Colony, Opp Bajaj Showroom Indore - 452001 Our contact details remain unchanged as : 0091 87791 55877 / 0091 8435686455",452001,Palasia,
5407,Medi Health Centre,21685,"SECTOR-31D, SECTOR-31D, 31D, Sector 31, Chandigarh, ??????? 160030",160030,Chandigarh,
5433,Medicure Diagnostic and Polyclinic Pvt. Ltd,18621,"BAYAM SAMITI, BAYAM SAMITI, 38/2/1D, Ramtanu Bose Ln, near SHIMLA, Hedua, Kolkata, West Bengal 700006, India",700006,Kolkata,
5449,MEDIPLUS MULTISPECIALITY HOSPITAL & RESEARCH CENTER,21702,"Mediplus multispeciality hospital and research center Sanchore, Barmer road, NH 68, Sanchore, Rajasthan 343041, India",343041,Sanchore,
5489,Metro pathology,3969,"28,NIJAT PURA,NR.TIWARI NURSING HOME DEEP MALA MEDICAL STOREujjain",456001,Ujjain H.O,
5528,Modi Nursing Home,9404,"Bus Stand, near Parbhat Chowk, Raod, Hoshiarpur, Punjab 146001",146001,Maharaja Jassasingh Ramgarhia Chowk,
5591,Nanda Hospital - Una,6739,"Hamirpur Rd, Una, Himachal Pradesh- 174303.",174303,una,
5591,Nanda Hospital - Una,16412,"Una - Hamirpur Rd, Una, Himachal Pradesh 174303",174303,Adarsh Nagar,
5599,Narmada Trauma Centre Pvt Ltd,19005,"Narmada Trauma Centre, E3/23, E-3, Arera Colony, Bhopal, Madhya Pradesh 462016, India",462016,Bhopal,
5601,Nashik Healthcare Services,11394,"26, Neha Park Soc, Opp. Passport office, Nashik,Pune Road, Nashik Road Nashik Maharashtra 422101",422101,Shikherwadi,
5629,LIFE CARE INDIA PILOT CLINIC,20028,"Sarvodaya Hospital, Lal Bahadur Shastri Marg, Bhim Nagar, Kirti Vihar, Ghatkopar West, Mumbai, Maharashtra 400086, India",400086,Mumbai,
5634,New Medical Centre,11273,"B-39,Moti Nagar",110015,Moti Nagar,
5648,NH PATH LAB,7871,"CHORGALIYAN ROAD, NEAR THANA BANBHOOLPURA HALDWANI 263139",263139,CHORGALIYAN ROAD,
5650,Nidaan Diagnostic Center,9232,"Shankar Nagar opposite ESI Hospital,  Jagadhri district Yamunanagar Haryana pin code 135 001 Yamuna Nagar	Star package wlk Accapate  v4	Mail send	9466662385	drmahesh75singla@gmail.com",135001,opposite ESI Hospital,
5652,Meera Immunocare Pathoclinic,14125,"Parsai Bhavan, Madan Mahal Marg, Durga Chowk, Jabalpur, Madhya Pradesh. 23 m from Shri Hanuman Paper Works, Pin-482002 (India)",482002,Durga Chowk,
5663,Nidan Diagnostics-Virar-Station,17635,"2nd Floor, Thakur Arcade, Above Vivo supermarket, Nr Railway station Virar West - 401303",401303,Virar,
5691,Noble pathology-Ujjain,19600,"27, Amar Singh Marg, 27, Amar Singh Marg, Freeganj, Madhav Nagar, Ujjain, Madhya Pradesh 456010, India",456010,Ujjain,
5707,Olive Pathology And Diagnostics,9734,Kothi No.120 Phase 3B-1 Mohali Punjab - 160059,160059,Mohali,
5713,Om Diagnostic Lab,6109,Om diagnostic lab bangur hospital opp maa jodhpur saweet ke back side,306401,Pali,
5714,Om Diagnostics,9311,"G-23, ""Ayush Plaza"" opp. Sir T. Hospital, Bhavnagar -364001",364001,Panwadi,
5731,Orbit Diagnostic laboratory- Himmatnagar,17479,"25, Shivam Orbit Complex, Near Arts & Commerce Collage , Shamlaji Highway, Motipura, Himatnagar, Gujarat- 383001",383002,Himatnagar,
